StartNode,EndNodeID,ContactWay
7787,20189,groupmessage
96,20191,groupmessage
96,20192,groupmessage
19424,20194,groupmessage
96,20196,groupmessage
6307,20200,groupmessage
20201,20202,groupmessage
2584,20204,groupmessage
1077,20205,groupmessage
96,20209,groupmessage
96,20210,groupmessage
96,20220,groupmessage
958,20221,groupmessage
6291,20222,groupmessage
1332,20229,groupmessage
1077,20230,groupmessage
15846,20231,groupmessage
3724,20236,groupmessage
246,20244,groupmessage
246,20245,groupmessage
1077,20250,groupmessage
20070,20251,groupmessage
6706,20253,groupmessage
10486,20255,groupmessage
6291,20256,groupmessage
6634,20263,groupmessage
637,20264,groupmessage
637,20265,groupmessage
5052,20266,groupmessage
20266,20267,groupmessage
17209,20269,groupmessage
6119,20272,groupmessage
8664,20282,groupmessage
7297,20285,groupmessage
4784,20286,groupmessage
20283,20287,groupmessage
7297,20290,groupmessage
6291,20291,groupmessage
20283,20296,groupmessage
385,20299,groupmessage
7297,20301,groupmessage
6306,20302,groupmessage
385,20307,groupmessage
6291,20308,groupmessage
1077,20310,groupmessage
4699,20311,groupmessage
20312,20313,groupmessage
1739,20315,groupmessage
4796,20318,groupmessage
7107,20326,groupmessage
15492,20328,groupmessage
3511,20334,groupmessage
15492,20335,groupmessage
1096,20338,groupmessage
4796,20339,groupmessage
15282,20350,groupmessage
8198,20351,groupmessage
1077,20353,groupmessage
20283,20356,groupmessage
236,20358,groupmessage
958,20359,groupmessage
8039,20360,groupmessage
8198,20361,groupmessage
8198,20364,groupmessage
3511,20366,groupmessage
1268,20367,groupmessage
6306,20368,groupmessage
6119,20369,groupmessage
958,20370,groupmessage
20371,20372,groupmessage
236,20376,groupmessage
5052,20377,groupmessage
20266,20379,groupmessage
1246,20380,groupmessage
246,20382,groupmessage
246,20383,groupmessage
8198,20384,groupmessage
397,20388,groupmessage
19375,20390,groupmessage
385,20391,groupmessage
397,20393,groupmessage
385,20394,groupmessage
1246,20395,groupmessage
1077,20401,groupmessage
6291,20403,groupmessage
6070,20404,groupmessage
4796,20405,groupmessage
236,20406,groupmessage
8198,20407,groupmessage
6291,20408,groupmessage
20412,20413,groupmessage
6291,20414,groupmessage
20371,20417,groupmessage
15492,20418,groupmessage
8198,20422,groupmessage
1077,20423,groupmessage
385,20424,groupmessage
958,20425,groupmessage
5052,20426,groupmessage
385,20433,groupmessage
246,20439,groupmessage
4796,20442,groupmessage
8198,20447,groupmessage
397,20449,groupmessage
1077,20450,groupmessage
8198,20452,groupmessage
4699,20453,groupmessage
1077,20458,groupmessage
397,20462,groupmessage
1077,20464,groupmessage
20466,20467,groupmessage
20466,20473,groupmessage
1020,20475,groupmessage
4699,20485,groupmessage
20466,20492,groupmessage
1077,20493,groupmessage
20070,20495,groupmessage
637,20496,groupmessage
20272,20499,groupmessage
1077,20500,groupmessage
17204,20503,groupmessage
20504,20505,groupmessage
1077,20506,groupmessage
1077,20510,groupmessage
20070,20512,groupmessage
6119,20514,groupmessage
1077,20517,groupmessage
16939,20519,groupmessage
4699,20521,groupmessage
637,20522,groupmessage
4699,20523,groupmessage
6119,20524,groupmessage
4699,20534,groupmessage
1201,20535,groupmessage
637,20538,groupmessage
20137,20539,groupmessage
20540,20541,groupmessage
20546,20547,groupmessage
186,20548,groupmessage
637,20553,groupmessage
240,20556,groupmessage
240,20560,groupmessage
637,20562,groupmessage
240,20563,groupmessage
637,20564,groupmessage
637,20565,groupmessage
20527,20567,groupmessage
20527,20568,groupmessage
17209,20569,groupmessage
20571,20572,groupmessage
20574,20575,groupmessage
2612,20581,groupmessage
315,20584,groupmessage
14018,20588,groupmessage
20272,20590,groupmessage
5052,20592,groupmessage
8151,20605,groupmessage
240,20606,groupmessage
6070,20607,groupmessage
5052,20609,groupmessage
20613,20614,groupmessage
240,20621,groupmessage
3874,20622,groupmessage
2676,20623,groupmessage
6867,20627,groupmessage
240,20628,groupmessage
8962,20629,groupmessage
10440,20637,groupmessage
3874,20638,groupmessage
5967,20639,groupmessage
14669,20644,groupmessage
240,20646,groupmessage
240,20650,groupmessage
3874,20651,groupmessage
547,20655,groupmessage
240,20661,groupmessage
3874,20662,groupmessage
17378,20665,groupmessage
5052,20666,groupmessage
3874,20669,groupmessage
4796,20729,groupmessage
315,20735,groupmessage
20816,20823,groupmessage
240,20871,groupmessage
1077,20930,groupmessage
240,21266,groupmessage
1077,21317,groupmessage
20579,108,singlemessage
132,133,singlemessage
1077,397,singlemessage
397,398,singlemessage
11193,951,singlemessage
1056,1057,singlemessage
1268,1269,singlemessage
7141,2723,singlemessage
4866,5006,singlemessage
5006,5007,singlemessage
236,6306,singlemessage
7062,7063,singlemessage
7260,7261,singlemessage
3929,8000,singlemessage
17848,8096,singlemessage
6634,8212,singlemessage
6901,8508,singlemessage
8845,8846,singlemessage
9153,9154,singlemessage
9706,9707,singlemessage
7141,10187,singlemessage
6634,10733,singlemessage
2186,10808,singlemessage
10559,11062,singlemessage
547,11178,singlemessage
11193,12201,singlemessage
14669,12727,singlemessage
6634,13200,singlemessage
13864,13865,singlemessage
96,14075,singlemessage
6715,14312,singlemessage
11178,15745,singlemessage
6070,15852,singlemessage
7141,16059,singlemessage
16537,16538,singlemessage
3929,16829,singlemessage
6221,17848,singlemessage
18309,18310,singlemessage
6634,18519,singlemessage
9645,18622,singlemessage
18,18776,singlemessage
11193,18908,singlemessage
9645,18917,singlemessage
18386,19725,singlemessage
1096,19750,singlemessage
7065,19879,singlemessage
11178,20093,singlemessage
12100,20193,singlemessage
96,20198,singlemessage
7065,20206,singlemessage
20211,20212,singlemessage
7065,20214,singlemessage
1077,20224,singlemessage
20227,20228,singlemessage
7787,20232,singlemessage
20238,20239,singlemessage
18418,20240,singlemessage
186,20247,singlemessage
7696,20258,singlemessage
20259,20260,singlemessage
7696,20268,singlemessage
20272,20273,singlemessage
7696,20276,singlemessage
20287,20288,singlemessage
385,20294,singlemessage
20287,20300,singlemessage
20302,20303,singlemessage
20272,20304,singlemessage
8096,20309,singlemessage
20321,20322,singlemessage
6306,20332,singlemessage
20336,20337,singlemessage
4399,20344,singlemessage
6306,20346,singlemessage
1268,20378,singlemessage
6070,20386,singlemessage
7063,20389,singlemessage
1077,20392,singlemessage
951,20396,singlemessage
6070,20399,singlemessage
385,20411,singlemessage
637,20416,singlemessage
20434,20435,singlemessage
958,20437,singlemessage
20443,20444,singlemessage
16609,20446,singlemessage
4784,20448,singlemessage
20478,20479,singlemessage
20480,20481,singlemessage
227,20483,singlemessage
20483,20484,singlemessage
20486,20487,singlemessage
17614,20488,singlemessage
9645,20497,singlemessage
19741,20501,singlemessage
15504,20507,singlemessage
19275,20509,singlemessage
186,20518,singlemessage
6867,20526,singlemessage
6715,20527,singlemessage
637,20531,singlemessage
20583,20540,singlemessage
13365,20543,singlemessage
7815,20545,singlemessage
13365,20551,singlemessage
1844,20552,singlemessage
637,20566,singlemessage
10187,20594,singlemessage
240,20597,singlemessage
18388,20611,singlemessage
6715,20617,singlemessage
6634,20631,singlemessage
10187,20636,singlemessage
11784,20658,singlemessage
10187,20670,singlemessage
7141,20673,singlemessage
1958,20677,singlemessage
6940,96,timeline
2186,255,timeline
1744,279,timeline
20058,1056,timeline
0,2186,timeline
3510,3511,timeline
3921,3922,timeline
3922,4306,timeline
547,4346,timeline
11262,4699,timeline
637,4796,timeline
4822,4823,timeline
2612,5728,timeline
1520,6008,timeline
6070,6056,timeline
48,6119,timeline
6070,6172,timeline
6070,6281,timeline
246,6291,timeline
6291,6292,timeline
48,6433,timeline
48,6940,timeline
48,7033,timeline
7033,7034,timeline
5052,7871,timeline
6940,7936,timeline
637,8008,timeline
7191,8065,timeline
6070,8314,timeline
8314,8315,timeline
5052,10757,timeline
1523,10842,timeline
2186,12025,timeline
637,13021,timeline
637,13864,timeline
6940,15534,timeline
218,15890,timeline
246,16058,timeline
7191,16449,timeline
186,16569,timeline
17209,16582,timeline
1520,17358,timeline
16031,17556,timeline
8280,17886,timeline
547,18309,timeline
6940,18331,timeline
8314,18619,timeline
2584,18952,timeline
8173,19386,timeline
246,19456,timeline
637,19721,timeline
246,19747,timeline
4097,20025,timeline
2186,20039,timeline
20172,20173,timeline
17389,20186,timeline
20172,20188,timeline
18855,20207,timeline
12100,20213,timeline
20172,20216,timeline
3339,20219,timeline
0,20223,timeline
20225,20226,timeline
816,20235,timeline
13457,20261,timeline
9017,20278,timeline
4097,20289,timeline
9017,20295,timeline
48,20298,timeline
6940,20305,timeline
7191,20314,timeline
8845,20317,timeline
7033,20324,timeline
8280,20327,timeline
4796,20333,timeline
7033,20342,timeline
6070,20347,timeline
3510,20348,timeline
8280,20349,timeline
20266,20355,timeline
6940,20362,timeline
3724,20365,timeline
637,20371,timeline
7033,20373,timeline
6940,20375,timeline
6940,20381,timeline
20266,20385,timeline
6070,20387,timeline
3874,20398,timeline
5052,20400,timeline
5052,20409,timeline
5052,20410,timeline
16582,20412,timeline
6940,20419,timeline
246,20420,timeline
246,20431,timeline
6940,20436,timeline
637,20455,timeline
637,20459,timeline
246,20463,timeline
8280,20469,timeline
246,20470,timeline
20134,20471,timeline
8280,20474,timeline
246,20490,timeline
11193,20508,timeline
637,20515,timeline
637,20525,timeline
11262,20528,timeline
816,20536,timeline
11262,20544,timeline
637,20549,timeline
637,20554,timeline
11262,20555,timeline
6766,20582,timeline
2186,20583,timeline
6766,20595,timeline
124,20598,timeline
5052,20599,timeline
5052,20600,timeline
17209,20602,timeline
4123,20604,timeline
20609,20610,timeline
48,20612,timeline
3922,20615,timeline
6715,20616,timeline
186,20618,timeline
20619,20620,timeline
4306,20625,timeline
4306,20630,timeline
14670,20632,timeline
20609,20634,timeline
3874,20635,timeline
6149,20641,timeline
16691,20645,timeline
19063,20648,timeline
3874,20652,timeline
1744,20657,timeline
3874,20659,timeline
3921,20660,timeline
20671,20672,timeline
3874,20674,timeline
218,20675,timeline
1317,20860,timeline
20619,20888,timeline
12,13,groupmessage
179,46,groupmessage
2438,54,groupmessage
54,55,groupmessage
186,90,groupmessage
3158,92,groupmessage
96,97,groupmessage
376,138,groupmessage
218,219,groupmessage
179,248,groupmessage
260,261,groupmessage
17315,275,groupmessage
422,277,groupmessage
286,287,groupmessage
46,311,groupmessage
311,312,groupmessage
96,354,groupmessage
179,373,groupmessage
12,408,groupmessage
286,419,groupmessage
12,440,groupmessage
376,1100,groupmessage
14189,1170,groupmessage
6706,1693,groupmessage
1020,1952,groupmessage
6306,1979,groupmessage
1979,1980,groupmessage
77,2238,groupmessage
46,2244,groupmessage
12144,2270,groupmessage
2567,2287,groupmessage
2287,2288,groupmessage
15469,2410,groupmessage
4699,2433,groupmessage
19002,2438,groupmessage
1077,2449,groupmessage
2567,2568,groupmessage
3158,3159,groupmessage
240,3192,groupmessage
179,3311,groupmessage
3314,3315,groupmessage
96,3342,groupmessage
376,3566,groupmessage
96,3680,groupmessage
4228,4229,groupmessage
1077,4357,groupmessage
46,4673,groupmessage
134,4826,groupmessage
7094,4834,groupmessage
6073,4888,groupmessage
260,5163,groupmessage
5181,5190,groupmessage
77,5191,groupmessage
1077,5195,groupmessage
138,5260,groupmessage
8664,5271,groupmessage
77,5309,groupmessage
96,5314,groupmessage
5341,5342,groupmessage
96,5446,groupmessage
5820,5821,groupmessage
2440,5832,groupmessage
2567,5980,groupmessage
6054,6055,groupmessage
6119,6120,groupmessage
6205,6206,groupmessage
96,6218,groupmessage
218,6245,groupmessage
8664,6255,groupmessage
1744,6343,groupmessage
16578,6367,groupmessage
20145,6481,groupmessage
96,6853,groupmessage
179,6871,groupmessage
9146,6965,groupmessage
179,7064,groupmessage
96,7085,groupmessage
7094,7095,groupmessage
376,7151,groupmessage
77,7311,groupmessage
637,7368,groupmessage
7297,7602,groupmessage
1077,7618,groupmessage
19916,7671,groupmessage
179,7740,groupmessage
2270,7888,groupmessage
12,7889,groupmessage
13,7994,groupmessage
376,8076,groupmessage
1077,8090,groupmessage
1077,8094,groupmessage
376,8141,groupmessage
1020,8154,groupmessage
7382,8368,groupmessage
376,8384,groupmessage
376,8728,groupmessage
376,8887,groupmessage
12,9146,groupmessage
46,9636,groupmessage
2567,9736,groupmessage
46,9829,groupmessage
7787,10064,groupmessage
17315,10407,groupmessage
46,10519,groupmessage
10639,10640,groupmessage
1077,10658,groupmessage
4673,10695,groupmessage
6706,10727,groupmessage
376,10728,groupmessage
10765,10766,groupmessage
1020,10773,groupmessage
376,10790,groupmessage
20004,10977,groupmessage
138,11234,groupmessage
12,11792,groupmessage
312,12057,groupmessage
376,12416,groupmessage
11395,12431,groupmessage
19590,13312,groupmessage
1020,13327,groupmessage
12,13548,groupmessage
1020,13714,groupmessage
179,13738,groupmessage
376,13809,groupmessage
8016,13831,groupmessage
14149,14150,groupmessage
8139,14393,groupmessage
376,14680,groupmessage
77,14958,groupmessage
491,15004,groupmessage
179,15111,groupmessage
11234,15174,groupmessage
14616,15410,groupmessage
179,15436,groupmessage
15469,15470,groupmessage
179,15485,groupmessage
376,15502,groupmessage
8139,15511,groupmessage
15549,15550,groupmessage
10658,15579,groupmessage
376,15592,groupmessage
1020,15700,groupmessage
96,15807,groupmessage
7382,15990,groupmessage
9636,16521,groupmessage
54,16524,groupmessage
315,16578,groupmessage
16585,16586,groupmessage
46,16587,groupmessage
6119,16597,groupmessage
9636,16598,groupmessage
6119,16687,groupmessage
8139,16699,groupmessage
96,16832,groupmessage
10658,16843,groupmessage
1020,16870,groupmessage
376,16901,groupmessage
2441,16915,groupmessage
15469,16967,groupmessage
8139,17180,groupmessage
54,17238,groupmessage
179,17258,groupmessage
17315,17316,groupmessage
134,17577,groupmessage
1077,17589,groupmessage
7382,17596,groupmessage
8425,17627,groupmessage
376,17778,groupmessage
6706,17799,groupmessage
5163,17814,groupmessage
1020,17829,groupmessage
7094,18067,groupmessage
1077,18336,groupmessage
46,18353,groupmessage
8425,18384,groupmessage
376,18457,groupmessage
11161,18503,groupmessage
7094,18507,groupmessage
7297,18529,groupmessage
311,18623,groupmessage
312,18754,groupmessage
376,18794,groupmessage
376,18807,groupmessage
376,18823,groupmessage
422,18825,groupmessage
14189,18893,groupmessage
6290,18901,groupmessage
179,18923,groupmessage
12,18925,groupmessage
8615,18941,groupmessage
18573,18948,groupmessage
10639,18951,groupmessage
179,18979,groupmessage
179,19002,groupmessage
138,19081,groupmessage
376,19123,groupmessage
